28.14.13.17.00.00.00.13.1;Клапан запорный проходной муфтовый с крышкой на болтах;Клапан запорный проходной муфтовый с крышкой на болтах, условное давление Р - 1,6 МПа из ковкого чугуна ГОСТ 3326-86;Штука
28.14.13.17.00.00.00.14.1;Клапан запорный проходной муфтовый с крышкой на резьбе;Клапан запорный проходной муфтовый с крышкой на резьбе, условное давление Р от 1,0-1,6 МПа из серого чугуна ГОСТ 3326-86;Штука
28.14.13.17.00.00.00.15.1;Клапан запорный проходной муфтовый с крышкой на резьбе;Клапан запорный проходной муфтовый с крышкой на резьбе, условное давление Р - 1,6 МПа из ковкого чугуна ГОСТ 3326-86;Штука
28.14.13.17.00.00.00.16.1;Клапан запорный проходной фланцевый с крышкой на болтах;Клапан запорный проходной фланцевый с крышкой на болтах, условное давление Р от 1,0-1,6 МПа из серого чугуна ГОСТ 3326-86;Штука
28.14.13.17.00.00.00.17.1;Клапан запорный проходной фланцевый с крышкой на болтах;Клапан запорный проходной фланцевый с крышкой на болтах, условное давление Р - 1,6 МПа из ковкого чугуна ГОСТ 3326-86;Штука
28.14.13.17.00.00.00.18.1;Клапан запорный проходной фланцевый с крышкой на резьбе;Клапан запорный проходной фланцевый с крышкой на резьбе, условное давление Р от 1,0-1,6 МПа из серого чугуна ГОСТ 3326-86;Штука
28.14.13.17.00.00.00.19.1;Клапан запорный проходной фланцевый с крышкой на резьбе;Клапан запорный проходной фланцевый с крышкой на резьбе, условное давление Р - 1,6 МПа из ковкого чугуна ГОСТ 3326-86;Штука
28.14.13.17.00.00.00.20.1;Клапан  запорный;Клапан запорный угловой, условное давление Р от 1,6 - 4 Мпа из ковкого чугуна ГОСТ 3326-86;Штука
28.14.13.18.00.00.00.01.1;Клапан отсечной;Клапан отсечной из стали, тип соедининия - фланцевое;Штука
28.14.13.18.00.00.00.02.1;Клапан отсечной;Клапан отсечной из стали, тип соедининия - муфтовое;Штука
28.14.13.18.00.00.00.03.1;Клапан отсечной;Клапан отсечной из стали, тип соедининия - под приварку;Штука
28.14.13.18.00.00.00.04.1;Клапан отсечной;Клапан отсечной чугунный, тип соединения - фланцевое;Штука
28.14.13.18.00.00.00.05.1;Клапан отсечной;Клапан отсечной чугунный, тип соединения - муфтовое;Штука
28.14.13.18.00.00.00.06.1;Клапан отсечной;Клапан отсечной чугунный, тип соединения - под приварку;Штука
28.14.13.18.00.00.00.07.1;Клапан отсечной;Клапан отсечной из цветных сплавов, тип соединения - фланцевое;Штука
28.14.13.18.00.00.00.08.1;Клапан отсечной;Клапан отсечной из цветных сплавов, тип соединения - под приварку;Штука
28.14.13.18.00.00.00.09.1;Клапан отсечной;Клапан отсечной из цветных сплавов, тип соединения -муфтовое;Штука
28.14.13.18.00.00.00.10.1;Клапан отсечной;Клапан отсечой неметаллический, тип соединения - фланцевое;Штука
28.14.13.18.00.00.00.11.1;Клапан отсечной;Клапан отсечой неметаллический, тип соединения - муфтовое;Штука
28.14.13.18.00.00.00.12.1;Клапан отсечной;Клапан отсечой неметаллический, тип соединения - под приварку;Штука
28.14.13.18.00.00.00.13.1;Клапан отсечной;Клапан быстродействующий отсеченой , тип присоединенеия к трубопроводу -муфтовое;Штука
28.14.13.18.00.00.00.14.1;Клапан отсечной;Клапан быстродействующий отсечной, тип присоединенеия к трубопроводу - фланцевое;Штука
28.14.13.18.00.00.00.15.1;Клапан отсечной;Клапан быстродействующий отсечной, тип присоединенеия - под приварку;Штука
28.14.13.18.00.00.00.16.1;Клапан отсечной;Клапан быстродействующий отсечной газовый;Штука
28.14.13.18.00.00.00.17.1;Клапан отсечной;Клапан быстродействующий отсечной мазутный;Штука
28.14.13.18.00.00.00.18.1;Клапан отсечной;Клапан быстродействующий проходной сальниковый, тип присоединения - фланцевое;Штука
28.14.13.18.00.00.00.19.1;Клапан отсечной;Клапан быстродействующий проходной сальниковый, тип присоединения - муфтовое;Штука
28.14.13.18.00.00.00.20.1;Клапан отсечной;Клапан быстродействующий проходной сальниковый, тип присоединения - под приварку;Штука
28.14.13.18.00.00.00.21.1;Клапан отсечной;Клапан отсечной с сильфонныйм уплотнением, тип соединения - фланцевое;Штука
28.14.13.18.00.00.00.22.1;Клапан отсечной;Клапан отсечной с сильфонныйм уплотнением, тип соединения - муфтовое;Штука
28.14.13.18.00.00.00.23.1;Клапан отсечной;Клапан отсечной с сильфонныйм уплотнением, тип соединения - под приварку;Штука
28.14.13.18.00.00.00.24.1;Клапан отсечной;Клапан отсечной проходной, тип соединения - фланцевое;Штука
28.14.13.18.00.00.00.25.1;Клапан отсечной;Клапан отсечной проходной, тип соединения - муфтовое;Штука
28.14.13.18.00.00.00.26.1;Клапан отсечной;Клапан отсечной проходной, тип соединения - под приварку;Штука
28.14.13.18.00.00.00.27.1;Клапан отсечной;Клапан отсечной угловой, тип соединения - фланцевое;Штука
28.14.13.18.00.00.00.28.1;Клапан отсечной;Клапан отсечной угловой, тип соединения - муфтовое;Штука
28.14.13.18.00.00.00.29.1;Клапан отсечной;Клапан отсечной угловой, тип соединения - под приварку;Штука
28.14.13.18.00.00.00.30.1;Клапан отсечной;Клапан поворотный отсечной, тип соединения - фланцевое;Штука
28.14.13.18.00.00.00.31.1;Клапан отсечной;Клапан поворотный отсечной, тип соединения - муфтовый;Штука
28.14.13.18.00.00.00.32.1;Клапан отсечной;Клапан поворотный отсечной, тип соединения - под приварку;Штука
28.14.13.19.00.00.00.01.1;Затвор шиберный;Шиберный затвор из стали, тип соединения к трубопроводу - фланцевое;Штука
28.14.13.19.00.00.00.02.1;Затвор шиберный;Шиберный затвор из стали, тип соединения к трубопроводу - муфтовое;Штука
28.14.13.19.00.00.00.03.1;Затвор шиберный;Шиберный затвор из стали, тип соединения к трубопроводу - под приварку;Штука
28.14.13.19.00.00.00.04.1;Затвор шиберный;Шиберный затвор чугунный, тип соединения к трубопроводу - фланцевое;Штука
28.14.13.19.00.00.00.05.1;Затвор шиберный;Шиберный затвор чугунный, тип соединения к трубопроводу - муфтовое;Штука
28.14.13.19.00.00.00.06.1;Затвор шиберный;Шиберный затвор чугунный, тип соединения к трубопроводу - под приварку;Штука
28.14.13.19.00.00.00.07.1;Затвор шиберный;Шиберный затвор из цветных сплавов, тип соединения к трубопроводу - фланцевое;Штука
28.14.13.19.00.00.00.08.1;Затвор шиберный;Шиберный затвор из цветных сплавов, тип соединения к трубопроводу - муфтовое;Штука
28.14.13.19.00.00.00.09.1;Затвор шиберный;Шиберный затвор из цветных сплавов, тип соединения к трубопроводу - под приварку;Штука
28.14.13.19.00.00.00.10.1;Затвор шиберный;Шиберный затвор титановый, тип соединения к трубопроводу - фланцевое;Штука
28.14.13.19.00.00.00.11.1;Затвор шиберный;Шиберный затвор титановый, тип соединения к трубопроводу - муфтовое;Штука
28.14.13.19.00.00.00.12.1;Затвор шиберный;Шиберный затвор титановый, тип соединения к трубопроводу - под приварку;Штука
28.14.13.19.00.00.00.13.1;Затвор шиберный;Шиберные межфланцевые затворы предназначен для перекрытия транспортировки вязких сред в двух направлениях;Штука
28.14.13.19.00.00.00.14.1;Затвор шиберный;Шиберный затвор поворотный стальной;Штука
28.14.13.19.00.00.00.15.1;Затвор шиберный;Шиберный затвор поворотный чугунный;Штука
28.14.13.19.00.00.00.16.1;Затвор шиберный;Шиберный затвор поворотный из цветных сплавов;Штука
28.14.13.19.00.00.00.17.1;Затвор шиберный;Шиберный затвор квадратного сечения из углеродистой стали;Штука
28.14.13.19.00.00.00.18.1;Затвор шиберный;Шиберный затвор квадратного сечения из нержавеющей стали;Штука
28.14.13.19.00.00.00.19.1;Затвор шиберный;Шиберный затвор круглого сеченияиз углеродистой стали;Штука
28.14.13.19.00.00.00.20.1;Затвор шиберный;Шиберный затвор круглого сеченияиз нержавеющей стали;Штука
28.14.13.19.00.00.00.21.1;Затвор шиберный;Шиберный затвор прямоугольного сечения из углеродистой стали;Штука
28.14.13.19.00.00.00.22.1;Затвор шиберный;Шиберный затвор прямоугольного сечения из нержавеющей стали;Штука
28.14.13.19.00.00.00.23.1;Затвор шиберный;Шиберный затвор прочий, не входящий в другие группировки;Штука
28.14.13.20.00.00.00.01.1;Затвор дисковый;Затвор дисковый поворотный, условное давление P -до 0,01 Мпа, тип присоединения к трубопроводу - фланцевое ГОСТ 12521-89;Штука
28.14.13.20.00.00.00.02.1;Затвор дисковый;Затвор дисковый поворотный, условное давление P -1,0 Мпа, тип присоединения к трубопроводу - фланцевое ГОСТ 12521-89;Штука
28.14.13.20.00.00.00.03.1;Затвор дисковый;Затвор дисковый поворотный, условное давление P -1,6 Мпа, тип присоединения к трубопроводу - стяжной ГОСТ 12521-89;Штука
28.14.13.20.00.00.00.04.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 0,01 Мпа, тип присоединения к трубопроводу - фланцевое ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.05.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 0,01 Мпа, тип присоединения к трубопроводу - под приварку ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.06.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 0,25 Мпа, тип присоединения к трубопроводу - фланцевое ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.07.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 0,25 Мпа, тип присоединения к трубопроводу - под приварку  ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.08.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 0,63 Мпа, тип присоединения к трубопроводу - фланцевое ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.09.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 1,0 Мпа, тип присоединения к трубопроводу - под приварку  ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.10.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 1,0 Мпа, тип присоединения к трубопроводу - фланцевое ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.11.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 1,0 Мпа, тип присоединения к трубопроводу - стяжной  ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.12.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 1,6 Мпа, тип присоединения к трубопроводу - под приварку  ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.13.1;Затвор дисковый;Дисковый стальной запор, условное давление P - до 1,6 Мпа, тип присоединения к трубопроводу - фланцевое ГОСТ 12521-89 ;Штука
28.14.13.20.00.00.00.14.1;Затвор дисковый;Дисковый титановый затвор, условное давление P -0,63 Мпа, тип присоединения к трубопроводоу - фланцевое ГОСТ 12521-89;Штука
28.14.13.20.00.00.00.15.1;Затвор дисковый;Затвор прочий, не входящий в другие группировки;Штука
28.14.13.20.00.00.00.49.1;Задвижка;стальная;Штука
28.14.13.20.00.00.00.50.1;Задвижка;стальная, с электроприводом;Штука
28.14.13.21.00.00.00.01.1;Задвижка;Задвижка стальная, давление P - 0,16 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.02.1;Задвижка;Задвижка стальная, давление P - 0,16 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.03.1;Задвижка;Задвижка стальная, давление P - 0,25 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.04.1;Задвижка;Задвижка стальная, давление P - 0,25 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.05.1;Задвижка;Задвижка стальная, давление P - 0,4 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.06.1;Задвижка;Задвижка стальная, давление P - 0,4 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.07.1;Задвижка;Задвижка стальная, давление P - 0,63 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.08.1;Задвижка;Задвижка стальная, давление P - 0,63 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.09.1;Задвижка;Задвижка стальная, давление P - 1 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.10.1;Задвижка;Задвижка стальная, давление P - 1 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.11.1;Задвижка;Задвижка стальная, давление P - 1,6 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.12.1;Задвижка;Задвижка стальная, давление P - 1,6 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.13.1;Задвижка;Задвижка стальная, давление P - 2,5 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.14.1;Задвижка;Задвижка стальная, давление P - 2,5 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.15.1;Задвижка;Задвижка стальная, давление P - 4 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.16.1;Задвижка;Задвижка стальная, давление P - 4 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.17.1;Задвижка;Задвижка стальная, давление P - 6,3 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.18.1;Задвижка;Задвижка стальная, давление P - 6,3 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.19.1;Задвижка;Задвижка стальная, давление P - 8 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.20.1;Задвижка;Задвижка стальная, давление P - 8 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.21.1;Задвижка;Задвижка стальная, давление P - 10 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.22.1;Задвижка;Задвижка стальная, давление P - 10 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.23.1;Задвижка;Задвижка стальная, давление P - 16 Мпа, тип присодинения к трубопроводу - муфтовое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.25.1;Задвижка;Задвижка стальная, давление P - 16 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.26.1;Задвижка;Задвижка стальная, давление P - 25 Мпа, тип присодинения к трубопроводу - под приварку. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.27.1;Задвижка;Задвижка стальная, давление P - 25 Мпа, тип присодинения к трубопроводу - фланцевое. ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.28.1;Задвижка;Задижка чугунная, давление P - 0,16 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.29.1;Задвижка;Задижка чугунная, давление P - 0,25 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.30.1;Задвижка;Задижка чугунная, давление P - 0,4 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.31.1;Задвижка;Задижка чугунная, давление P - 0,63 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.32.1;Задвижка;Задижка чугунная, давление P - 1 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.33.1;Задвижка;Задижка чугунная, давление P - 1,6 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.34.1;Задвижка;Задижка чугунная, давление P - 2,5 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.35.1;Задвижка;Задвижка из цветных металлов, давление P- 1,6 Мпа, тип соединения к трубопроводу - муфтовое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.36.1;Задвижка;Задвижка из цветных металлов, давление P- 1,6 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.37.1;Задвижка;Задвижка из цветных металлов, давление P- 2,5 Мпа, тип соединения к трубопроводу - муфтовое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.38.1;Задвижка;Задвижка из цветных металлов, давление P- 2,5 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.39.1;Задвижка;Задвижка из цветных металлов, давление P- 2,5 Мпа, тип соединения к трубопроводу - под приварку ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.40.1;Задвижка;Задвижка из цветных металлов, давление P - 4 Мпа, тип соединения к трубопроводу - фланцевое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.41.1;Задвижка;Задвижка из цветных металлов, давление P - 4 Мпа, тип соединения к трубопроводу - муфтовое ГОСТ 9698-86;Штука
28.14.13.21.00.00.00.42.1;Задвижка;Задвижка клиновая с выдвижным шпинделем;Штука
28.14.13.21.00.00.00.43.1;Задвижка;Задвижка клиновая с выдвижным шпинделем из цветных металлов и сплавов;Штука
28.14.13.21.00.00.00.44.1;Задвижка;Задвижка клиновая с выдвижным шпинделем из серого чугуна;Штука
28.14.13.21.00.00.00.45.1;Задвижка;Задвижка клиновая с выдвижным шпинделем из ковкого чугуна;Штука
28.14.13.21.00.00.00.46.1;Задвижка;Задвижка клиновая с выдвижным шпинделем из стали;Штука
28.14.13.21.00.00.00.47.1;Задвижка;Задвижка клиновая с выдвижным шпинделем из неметаллических материалов и прочая, не включенная в другие группировки;Штука
28.14.13.21.00.00.00.48.1;Задвижка;Задвижка клиновая с невыдвижным шпинделем;Штука
28.14.13.21.00.00.00.49.1;Задвижка;Задвижка клиновая с невыдвижным шпинделем из цветных металлов и сплавов;Штука
28.14.13.21.00.00.00.50.1;Задвижка;Задвижка клиновая с невыдвижным шпинделем из серого чугуна;Штука
28.14.13.21.00.00.00.51.1;Задвижка;Задвижка клиновая с невыдвижным шпинделем из ковкого чугуна;Штука
28.14.13.21.00.00.00.52.1;Задвижка;Задвижка клиновая с невыдвижным шпинделем из стали;Штука
28.14.13.21.00.00.00.53.1;Задвижка;Задвижка клиновая с невыдвижным шпинделем из неметаллических материалов и прочая, не включенная в другие группировки;Штука
28.14.13.21.00.00.00.54.1;Задвижка;Задвижка клиновая двухдисковая с выдвижным шпинделем;Штука
28.14.13.21.00.00.00.55.1;Задвижка;Задвижка клиновая двухдисковая с выдвижным шпинделем из стали;Штука
28.14.13.21.00.00.00.56.1;Задвижка;Задвижка клиновая двухдисковая с выдвижным шпинделем из цветных металлов и сплавов;Штука
28.14.13.21.00.00.00.57.1;Задвижка;Задвижка клиновая двухдисковая с выдвижным шпинделем из серого чугуна;Штука
28.14.13.21.00.00.00.58.1;Задвижка;Задвижка клиновая двухдисковая с выдвижным шпинделем из ковкого чугуна;Штука
28.14.13.21.00.00.00.59.1;Задвижка;Задвижка клиновая двухдисковая с выдвижным шпинделем из неметаллических материалов и прочая, не включенная в другие группировки;Штука
28.14.13.21.00.00.00.60.1;Задвижка;Задвижка клиновая двухдисковая с невыдвижным шпинделем;Штука
28.14.13.21.00.00.00.61.1;Задвижка;Задвижка клиновая двухдисковая с невыдвижным шпинделем из цветных металлов и сплавов;Штука
28.14.13.21.00.00.00.62.1;Задвижка;Задвижка клиновая двухдисковая с невыдвижным шпинделем из серого чугуна;Штука
28.14.13.21.00.00.00.63.1;Задвижка;Задвижка клиновая двухдисковая с невыдвижным шпинделем из ковкого чугуна;Штука
28.14.13.21.00.00.00.64.1;Задвижка;Задвижка клиновая двухдисковая с невыдвижным шпинделем из стали;Штука
28.14.13.21.00.00.00.65.1;Задвижка;Задвижка клиновая двухдисковая с невыдвижным шпинделем из неметаллических материалов и прочая, не включенная в другие группировки;Штука
28.14.13.21.00.00.00.66.1;Задвижка;Задвижка параллельная двухдисковая с выдвижным шпинделем из цветных металлов и сплавов;Штука
28.14.13.21.00.00.00.67.1;Задвижка;Задвижка параллельная двухдисковая с выдвижным шпинделем из серого чугуна;Штука
28.14.13.21.00.00.00.68.1;Задвижка;Задвижка параллельная двухдисковая с выдвижным шпинделем из ковкого чугуна;Штука
28.14.13.21.00.00.00.69.1;Задвижка;Задвижка параллельная двухдисковая с выдвижным шпинделем из стали;Штука
28.14.13.21.00.00.00.70.1;Задвижка;Задвижка параллельнная двухдисковая с выдвижным шпинделем из неметаллических материалов и прочая, не включенная в другие группировки;Штука
28.14.13.21.00.00.00.71.1;Задвижка;Задвижка однодисковая с выдвижным  шпинделем из цветных металлов и сплавов;Штука
28.14.13.21.00.00.00.72.1;Задвижка;Задвижка однодисковая с выдвижным шпинделем из серого чугуна;Штука
28.14.13.21.00.00.00.73.1;Задвижка;Задвижка однодисковая с выдвижным  шпинделем из ковкого чугуна;Штука
28.14.13.21.00.00.00.74.1;Задвижка;Задвижка однодисковая с выдвижным шпинделем из стали;Штука
28.14.13.21.00.00.00.75.1;Задвижка;Задвижка однодисковая с выдвижным шпинделем из неметаллических материалов и прочая, не включенная в другие группировки;Штука
28.14.13.21.00.00.00.77.1;Задвижка;Задвижка однодисковая с невыдвижным шпинделем из серого чугуна;Штука
28.14.13.21.00.00.00.78.1;Задвижка;Задвижка однодисковая с невыдвижным  шпинделем из ковкого чугуна;Штука
28.14.13.21.00.00.00.79.1;Задвижка;Задвижка однодисковая с невыдвижным шпинделем из стали;Штука
28.14.13.21.00.00.00.80.1;Задвижка;Задвижка однодисковая с невыдвижным  шпинделем из неметаллических материалов и прочая, не включенная в другие группировки;Штука
28.14.13.21.00.00.00.81.1;Задвижка;Задвижка энергетическая на PN 6,4 МПа (64 кгс/см2) и свыше;Штука
28.14.13.21.00.00.00.82.1;Задвижка;Задвижка шланговая запорная, условное давление P - 0,63 Мпа, тип присодинения к трубопроводу  - фланцевое ГОСТ 22642-88;Штука
28.14.13.21.00.00.00.83.1;Задвижка;Задвижка шланговая запорная, условное давление P - 1,0 Мпа, тип присодинения к трубопроводу  - фланцевое ГОСТ 22642-88;Штука
28.14.13.21.00.00.00.84.1;Задвижка;Задвижка шланговая запорная, условное давление P - 1,0 Мпа, тип присодинения к трубопроводу  - штуцерное ГОСТ 22642-88;Штука
28.14.13.21.00.00.00.85.1;Задвижка;Задвижка шланговая запорная, условное давление P - 1,6 Мпа, тип присодинения к трубопроводу  - фланцевое ГОСТ 22642-88;Штука
28.14.13.21.00.00.00.86.1;Задвижка;Задвижка шланговая запорная, условное давление P - 1,6 Мпа, тип присодинения к трубопроводу  - штуцерное ГОСТ 22642-88;Штука
28.14.13.21.00.00.00.87.1;Задвижка;Задвижка однодисковая с невыдвижным  шпинделем из цветных металлов и сплавов;Штука
28.14.13.22.00.00.00.01.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-0,63 Мпа, тип соединения - муфтовое;Штука
28.14.13.22.00.00.00.02.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-1,6 Мпа, тип соединения - под приварку ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.03.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-1,6 Мпа, тип соединения - фланцевое ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.04.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-2,5 Мпа, тип соединения - под приварку ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.05.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-2,5 Мпа, тип соединения - фланцевое ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.06.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-2,5 Мпа, тип соединения - без присоединительных фланцев ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.07.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-4 Мпа, тип соединения - штуцерно-ниппельное ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.08.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-4 Мпа, тип соединения - без присоединительных фланцев ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.09.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-4 Мпа, тип соединения - под приварку ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.10.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-6,3 Мпа, тип соединения - под приварку ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.11.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-8 Мпа, тип соединения-под приварку ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.12.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-8 Мпа, тип соединения - фланцевое, без присоединительных фланцев ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.13.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-8 Мпа, тип соединения - фланцевое ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.14.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-125 Мпа, тип соединения - под приварку ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.15.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-16 Мпа, тип соединения - штуцерно-ниппельное ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.16.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-16 Мпа, тип соединения - муфтовое ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.17.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-16 Мпа, тип соединения - фланцевое, без  присоединительных фланцев ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.18.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-16 Мпа, тип соединения - под приварку ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.19.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-20 Мпа, тип соединения - фланцевое ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.20.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-25 Мпа, тип соединения - фланцевое ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.21.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-32 Мпа, тип соединения - штуцерно - ниппельное ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.22.1;Кран шаровой;Шаровой проходной стальной кран, условное давление P-32 Мпа, тип соединения - фланцевое ГОСТ 9702-87;Штука
28.14.13.22.00.00.00.23.1;Кран шаровой;Шаровой трехходовой стальной кран, условное давление P -2,5 Мпа, Тип соединения-штуцерно-ниппельное ГОСТ 9702-87  ;Штука
28.14.13.22.00.00.00.24.1;Кран шаровой;Шаровой трехходовой стальной кран, условное давление P -2,5 Мпа, Тип соединения-под приварку ГОСТ 9702-87  ;Штука
28.14.13.22.00.00.00.25.1;Кран шаровой;Шаровой трехходовой стальной кран, условное давление P -2,5 Мпа, Тип соединения-фланцевое, без присоединительных фланцев. ГОСТ 9702-87  ;Штука
28.14.13.22.00.00.00.26.1;Кран шаровой;Шаровой трехходовой стальной кран, условное давление P -4 Мпа, Тип соединения-фланцевое, без присоединительных фланцев ГОСТ 9702-87  ;Штука
28.14.13.22.00.00.00.27.1;Кран шаровой;Шаровой трехходовой стальной кран, условное давление P -4 Мпа, Тип соединения-под приварку ГОСТ 9702-87  ;Штука
